,Unnamed: 0,name,artists,artistid,id,explicit,popularity,durationms,year,genres
22,22,Impossible,['James Arthur'],4IWBUUAFIplrNtaOHcJPRM,5yVIlYEHZxQVLyInCdldoS,False,74,209440,2012,"['pop', 'talent show', 'uk pop']"
23,23,Good Time,"['Owl City', 'Carly Rae Jepsen']",07QEuhtrNmmZ0zEcqE9SF6,1kPpge9JDLpcj15qgrPbYX,False,74,205933,2012,"['indietronica', 'pop', 'pop rock']"
24,24,We Found Love,"['Rihanna', 'Calvin Harris']",5pKCCKE2ajJHZ9KAiaK11H,0U10zFw4GlBacOy9VDGfGL,False,74,215226,2012,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
25,25,International Love (feat. Chris Brown),"['Pitbull', 'Chris Brown']",0TnOYISbd1XYRBk9myaseg,62zFEHfAYl5kdHYOivj4BC,False,73,227280,2012,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
26,26,Take Care,"['Drake', 'Rihanna']",3TVXtAsR1Inumwj472S9r4,124NFj84ppZ5pAxTuVQYCQ,True,72,277386,2012,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
27,27,Whistle,['Flo Rida'],0jnsk9HBra6NMjO2oANoPY,3bC1ahPIYt1btJzSSEyyrF,False,74,224653,2012,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
28,28,Somebody That I Used To Know,"['Gotye', 'Kimbra']",2AsusXITU8P25dlRNhcAbG,4wCmqSrbyCgxEXROQE6vtV,False,72,244973,2012,['australian pop']
29,29,We Are Never Ever Getting Back Together,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,0VwNdo84DaVYLIkbVO86ND,False,72,193146,2012,['pop']
30,30,BURN IT DOWN,['Linkin Park'],6XyY86QOPPrYVGvF9ch6wz,7oVEtyuv9NBmnytsCIsY5I,False,71,230253,2012,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
31,31,The One That Got Away,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,3oL3XRtkP1WVbMxf7dtTdu,False,71,227333,2012,"['dance pop', 'pop']"
32,32,Troublemaker (feat. Flo Rida),"['Olly Murs', 'Flo Rida']",3whuHq0yGx60atvA2RCVRW,6s8nHXTJVqFjXE4yVZPDHR,False,71,185586,2012,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']"
33,33,Good Feeling,['Flo Rida'],0jnsk9HBra6NMjO2oANoPY,2LEF1A8DOZ9wRYikWgVlZ8,False,73,248133,2012,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
34,34,Little Things,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,0TAmnCzOtqRfvA38DDLTjj,False,71,219040,2012,"['boy band', 'pop', 'post-teen pop', 'talent show']"
35,35,Ho Hey,['The Lumineers'],16oZKvXb6WkQlVAjwo2Wbg,0W4Kpfp1w2xkY3PrV714B7,False,71,163133,2012,"['folk-pop', 'pop', 'stomp and holler']"
36,36,"Gone, Gone, Gone",['Phillip Phillips'],6p5JxpTc7USNnBnLzctyd4,56sxN1yKg1dgOZXBcAHkJG,False,71,209693,2012,"['folk-pop', 'neo mellow', 'pop rock', 'post-teen pop']"
37,37,Gangnam Style (강남스타일),['PSY'],2dd5mrQZvg6SmahdgVKDzh,03UrZgTINDqvnUMbbIMhql,False,71,219493,2012,"['k-pop', 'k-rap', 'korean old school hip hop']"
38,38,The Motto,"['Drake', 'Lil Wayne']",3TVXtAsR1Inumwj472S9r4,4Kz4RdRCceaA9VgTqBhBfa,True,70,181573,2012,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
39,39,Primadonna,['MARINA'],6CwfuxIqcltXDGjfZsMd9A,4sOX1nhpKwFWPvoMMExi3q,False,70,221075,2012,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']"
40,40,Live While We're Young,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,6Vh03bkEfXqekWp7Y1UBRb,False,71,200213,2012,"['boy band', 'pop', 'post-teen pop', 'talent show']"
41,41,Part Of Me,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,1nZzRJbFvCEct3uzu04ZoL,False,70,216160,2012,"['dance pop', 'pop']"
42,42,Starships,['Nicki Minaj'],0hCNtLu0JehylgoiP8L4Gh,1oHNvJVbFkexQc0BpQp7Y4,True,70,210626,2012,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
43,43,Breezeblocks,['alt-J'],3XHO7cRUPCLOr6jwp8vsx5,3n69hLUdIsSa1WlRmjMZlW,False,69,227080,2012,"['indie rock', 'modern rock']"
44,44,Where Have You Been,['Rihanna'],5pKCCKE2ajJHZ9KAiaK11H,3tyPOhuVnt5zd5kGfxbCyL,False,69,242680,2012,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
45,45,Mercy,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",5K4W6rqBFWDnAN6FQUkS6x,4qikXelSRKvoCqFcHLB2H2,True,69,329320,2012,"['chicago rap', 'rap']"
46,46,Home,['Phillip Phillips'],6p5JxpTc7USNnBnLzctyd4,1EAgPzRbK9YmdOESSMUm6P,False,68,210173,2012,"['folk-pop', 'neo mellow', 'pop rock', 'post-teen pop']"
47,47,Payphone,"['Maroon 5', 'Wiz Khalifa']",04gDigrS5kc9YWfZHwBETP,4P0osvTXoSYZZC2n8IFH3c,True,68,231386,2012,['pop']
48,48,Latch,"['Disclosure', 'Sam Smith']",6nS5roXSAGhTGr34W6n7Et,1DunhgeZSEgWiIYbHqXl0c,False,68,255866,2012,"['edm', 'house', 'pop', 'uk dance']"
49,49,Swimming Pools (Drank) - Extended Version,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,5ujh1I7NZH5agbwf7Hp8Hc,True,67,313786,2012,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
50,50,Give Your Heart a Break,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,3sP3c86WFjOzHHnbhhZcLA,False,67,205346,2012,"['dance pop', 'pop', 'post-teen pop']"
51,51,212,"['Azealia Banks', 'Lazy Jay']",7gRhy3MIPHQo5CXYfWaw9I,16EMONl2vH3rt9f4ehTG8g,True,67,204956,2012,"['alternative r&b', 'dance pop', 'escape room', 'hip house', 'lgbtq+ hip hop', 'pop', 'trap queen']"
52,52,How to Be a Heartbreaker,['MARINA'],6CwfuxIqcltXDGjfZsMd9A,2sEk5R8ErGIFxbZ7rX6S2S,False,67,221493,2012,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']"
53,53,Bangarang (feat. Sirah),"['Skrillex', 'Sirah']",5he5w2lnU9x7JFhnwcekXX,6VRhkROS2SZHGlp0pxndbJ,True,67,215253,2012,"['brostep', 'complextro', 'edm', 'electro']"
54,54,I Won't Give Up,['Jason Mraz'],4phGZZrJZRo4ElhRtViYdl,53QF56cjZA9RTuuMZDrSA6,False,66,240165,2012,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
55,55,It Will Rain,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,0RUGuh2uSNFJpGMSsD1F5C,False,66,257720,2012,"['dance pop', 'pop']"
56,56,Titanium (feat. Sia),"['David Guetta', 'Sia']",1Cs0zKBU1kc0i8ypK3B9ai,0lHAMNU8RGiIObScrsRgmP,False,66,245040,2012,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
57,57,One More Night,['Maroon 5'],04gDigrS5kc9YWfZHwBETP,4XNrMwGx1SqP01sqkGTDmo,False,67,219466,2012,['pop']
58,58,I Love It (feat. Charli XCX),"['Icona Pop', 'Charli XCX']",1VBflYyxBhnDc9uVib98rw,6HZ9VeI5IRFCNQLXhpF4bq,True,66,157152,2012,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']"
59,59,Some Nights,['fun.'],5nCi3BB41mBaMH9gfr6Su0,6t6oULCRS6hnI7rm0h5gwl,True,66,277040,2012,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']"
60,60,Adorn,['Miguel'],360IAlyVv4PCEVjgyMZrxK,25cUhiAod71TIQSNicOaW3,False,66,193146,2012,"['dance pop', 'pop', 'r&b']"
61,61,Hall of Fame (feat. will.i.am),"['The Script', 'will.i.am']",3AQRLZ9PuTAozP28Skbq8V,1X1DWw2pcNZ8zSub3uhlNz,False,66,202533,2012,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock']"
62,62,Princess of China,"['Coldplay', 'Rihanna']",4gzpq5DPGxSnKTe4SA8HAU,4HXOBjwv2RnLpGG4xWOO6N,False,66,239215,2012,"['permanent wave', 'pop']"
63,63,Beneath Your Beautiful (feat. Emeli Sandé),"['Labrinth', 'Emeli Sandé']",2feDdbD5araYcm6JhFHHw7,2EcsgXlxz99UMDSPg5T8RF,False,65,271813,2012,"['indie poptimism', 'pop']"
64,64,Let Me Love You (Until You Learn To Love Yourself),['Ne-Yo'],21E3waRsmPlU7jZsS13rcj,4kte3OcW800TPvOVgrLLj8,False,65,251626,2012,"['dance pop', 'pop', 'urban contemporary']"
65,65,m.A.A.d city,"['Kendrick Lamar', 'MC Eiht']",2YZyLoL8N0Wb9xBt1NhZWg,439TlnnznSiBbQbgXiBqAd,True,65,350120,2012,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
66,66,Dirty Paws,['Of Monsters and Men'],4dwdTW1Lfiq0cM8nBAqIIz,5g7rJvWYVrloJZwKiShqlS,False,65,278373,2012,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']"
67,67,Madness,['Muse'],12Chz98pHFMPJEknJQMWvI,0c4IEciLCDdXEhhKxj4ThA,False,65,281040,2012,"['modern rock', 'permanent wave', 'rock']"
68,68,On Top Of The World,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,6KuHjfXHkfnIjdmcIvt9r0,False,65,189840,2012,"['modern rock', 'rock']"
69,69,Chasing The Sun,['The Wanted'],2NhdGz9EDv2FeUw6udu2g1,4b4c0oH7PtrPsI86drzgFs,False,65,198800,2012,"['boy band', 'dance pop', 'edm', 'pop', 'pop rock', 'post-teen pop']"
70,70,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",1uNFoZAHBGtllmzznpCI3s,0pwYLVXVknPSGUQb39cePC,False,64,229466,2012,"['canadian pop', 'pop']"
71,71,Wide Awake,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,5JLv62qFIS1DR3zGEcApRt,False,64,220946,2012,"['dance pop', 'pop']"
72,72,Candy,['Robbie Williams'],2HcwFjNelS49kFbfvMxQYw,5NlFXQ0si6U87gXs6hq81B,False,64,201053,2012,"['dance rock', 'europop']"
73,73,Oblivion,['Grimes'],053q0ukIDRgzwTr4vNSwab,3LGsgpx4TfxhXbr07OFKqs,False,64,251266,2012,"['art pop', 'canadian electropop', 'dance pop', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'pop']"
74,74,50 Ways to Say Goodbye,['Train'],3FUY2gzHeIiaesXtOAdB7A,2NniAhAtkRACaMeYt48xlD,False,64,247946,2012,"['dance pop', 'neo mellow', 'pop', 'pop rock']"
75,75,Battle Scars (with Guy Sebastian),"['Lupe Fiasco', 'Guy Sebastian']",01QTIT5P1pFP3QnnFSdsJf,1hWYT0w2R0J19rlVkiez7X,False,64,250320,2012,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
76,76,Rumour Has It,['Adele'],4dpARuHxo51G3z768sgnrY,2A73XBDBQgmdXO8VsXPWIs,False,64,223266,2012,"['british soul', 'pop', 'pop soul', 'uk pop']"
77,77,Million Voices - Radio Edit,['Otto Knows'],5fahUm8t5c0GIdeTq0ZaG8,0MOiv7WTXCqvm89lVCf9C8,False,64,192866,2012,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']"
78,78,Dance Again,"['Jennifer Lopez', 'Pitbull']",2DlGxzQSjYe5N6G9nkYghR,4d2hD63oUGU3s7L66JD0BE,False,64,237266,2012,"['dance pop', 'pop', 'pop rap', 'urban contemporary']"
79,79,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,"['Asaf Avidan', 'The Mojos', 'Wankelmut']",7t51dSX8ZkKC7VoKRd0lME,68rcszAg5pbVaXVvR7LFNh,False,63,215186,2012,"['israeli pop', 'israeli rock']"
80,80,Wings,['Little Mix'],3e7awlrlDSwF3iM0WBjGMp,3180WDzph4WrS4sLSNcGfa,False,63,221720,2012,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
81,81,Take a Walk,['Passion Pit'],7gjAu1qr5C2grXeQFFOGeh,4Sfa7hdVkqlM8UW5LsSY3F,False,63,264493,2012,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'stomp and holler']"
82,82,Not Over You,['Gavin DeGraw'],5DYAABs8rkY9VhwtENoQCz,6j7hih15xG2cdYwIJnQXsq,False,63,218520,2012,"['neo mellow', 'pop rock']"
83,83,Blow Me (One Last Kiss),['P!nk'],1KCSPY1glIKqW2TotWuXOR,4k80K0b6KZ2QjAYkXON7q6,True,63,255586,2012,"['dance pop', 'pop']"
84,84,Ride,['Lana Del Rey'],00FQb4jTyendYWaN8pK0wa,0ZyfiFudK9Si2n2G9RkiWj,True,63,289080,2012,"['art pop', 'pop']"
85,85,Stronger (What Doesn't Kill You),['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,6D60klaHqbCl9ySc8VcRss,False,63,221946,2012,"['dance pop', 'pop', 'post-teen pop', 'talent show']"
86,86,Scream,['Usher'],23zg3TcAtWQy7J6upgbUnj,12eMQUn2GzfsfsQLH53M19,False,63,234693,2012,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
87,87,Let's Go (feat. Ne-Yo),"['Calvin Harris', 'Ne-Yo']",7CajNmpbOovFoOoasH2HaY,4wkQmYpAaMe41Rc3sYZ7Vz,False,63,232800,2012,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
88,88,It's Time,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,6BtmXhTJMM9sBTHeYYASGz,False,63,237986,2012,"['modern rock', 'rock']"
89,89,Domino,['Jessie J'],2gsggkzM5R49q6jpPvazou,6MAdEUilV2p9RQUqE5bMAK,False,62,231693,2012,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
90,90,Video Games,['Lana Del Rey'],00FQb4jTyendYWaN8pK0wa,3WD91HQDBIavSapet3ZpjG,False,62,281946,2012,"['art pop', 'pop']"
91,91,Ai Se Eu Te Pego - Ao Vivo,['Michel Teló'],1sDVuztNhGcetCLChkleDA,46aIq2GKW7Vr6i4g2Vvycd,False,61,170493,2012,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
92,92,Lights - Single Version,['Ellie Goulding'],0X2BH1fck6amBIoJhDVmmJ,5aTsxlQlq0vIedDWZoqMWN,False,61,210853,2012,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']"
93,93,Silhouettes - Original Radio Edit,['Avicii'],1vCWHaC5f2uS3yhpwWbIA6,06h3McKzmxS8Bx58USHiMq,False,61,211880,2012,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
94,94,Want U Back,['Cher Lloyd'],4m4SfDVbF5wxrwEjDKgi4k,6E11E0lT5Zy7yb6iT3y8DN,False,61,214573,2012,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'talent show']"
95,95,Sexy And I Know It,['LMFAO'],3sgFRtyBnxXD5ESfmbK4dl,0obBFrPYkSoBJbvHfUIhkv,False,61,199480,2012,"['dance pop', 'pop', 'pop rap']"
96,96,Blown Away,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,0vFMQi8ZnOM2y8cuReZTZ2,False,61,240133,2012,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']"
97,97,Boyfriend,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,2L7rZWg9RLxIwnysmxm4xk,False,61,171333,2012,"['canadian pop', 'pop']"
98,98,Pound The Alarm,['Nicki Minaj'],0hCNtLu0JehylgoiP8L4Gh,5kcE7pp02ezLZaUbbMv3Iq,True,60,205640,2012,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
99,99,Turn Up the Music,['Chris Brown'],7bXgB6jMjp9ATFy66eO08Z,1RMRkCn07y2xtBip9DzwmC,False,60,227973,2012,"['dance pop', 'r&b']"
100,0,Royals,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,2dLLR6qlu5UJ5gk0dKz0h3,False,76,190185,2013,"['art pop', 'metropopolis', 'nz pop', 'pop']"
101,1,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",0ZrpamOxcZybMHGg1AYtHP,5PUvinSo4MNqW7vmomGRS7,False,53,263053,2013,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
102,2,Radioactive,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,4G8gkOterJn0Ywt6uhqbhp,False,69,186813,2013,"['modern rock', 'rock']"
103,3,Wake Me Up,['Avicii'],1vCWHaC5f2uS3yhpwWbIA6,0nrRP2bk19rLc0orkWPQk2,False,82,247426,2013,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
104,4,Locked out of Heaven,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,3w3y8KPTfNeOKPiqUTakBh,False,84,233478,2013,"['dance pop', 'pop']"
105,5,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Wanz']",5BcAKTbp20cv7tC5VqPFoC,6CjtS2JZH9RkDz5UVInsa9,True,74,235613,2013,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']"
106,6,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",4tZwfgrHOc3mvqYlEYSvVi,2Foc5Q5nqNiosCNqttzHof,False,78,248413,2013,"['electro', 'filter house']"
107,7,Another Love,['Tom Odell'],2txHhyCwHjUEpJjWrEyqyX,3JvKfv6T31zO0ini8iNItO,True,90,244360,2013,"['chill pop', 'pop']"
108,8,Sweater Weather,['The Neighbourhood'],77SW9BnxLY8rJ0RciFqkHh,2QjOHCTQ1Jl3zawyYOpxh6,False,88,240400,2013,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
109,9,Do I Wanna Know?,['Arctic Monkeys'],7Ln80lUS6He07XvHI8qqHH,5FVd6KXrgO9B3JPmC8OPst,False,85,272394,2013,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
110,10,Wrecking Ball,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,2vwlzO0Qp8kfEtzTsCXfyE,False,80,221360,2013,['pop']
111,11,Safe And Sound,['Capital Cities'],4gwpcMTbLWtBUlOijbVpuu,6Z8R6UsFuGXGtiIxiD8ISb,False,79,192789,2013,"['metropopolis', 'modern rock']"
112,12,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']",5BcAKTbp20cv7tC5VqPFoC,3bidbhpOYeV4knp8AIu8Xn,False,78,258342,2013,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']"
113,13,Just Give Me a Reason (feat. Nate Ruess),"['P!nk', 'Nate Ruess']",1KCSPY1glIKqW2TotWuXOR,1mKXFLRA179hdOWQBwUk9e,False,78,242733,2013,"['dance pop', 'pop']"
114,14,When I Was Your Man,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,0nJW01T7XtvILxQgC5J7Wh,False,85,213826,2013,"['dance pop', 'pop']"
115,15,All I Want,['Kodaline'],4BxCuXFJrSWGi1KHcVqaU4,0NlGoUyOJSuSHmngoibVAs,False,77,305746,2013,"['irish pop', 'pop', 'pop rock']"
116,16,A Thousand Years,['Christina Perri'],7H55rcKCfwqkyDFH9wpKM6,6lanRgr6wXibZr8KgzXxBl,False,77,285120,2013,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
117,17,Love Me,"['Lil Wayne', 'Drake', 'Future']",55Aa2cqylxrFIXC767Z865,2XHzzp1j4IfTNp1FTn7YFg,True,77,255053,2013,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
118,18,Why'd You Only Call Me When You're High?,['Arctic Monkeys'],7Ln80lUS6He07XvHI8qqHH,086myS9r57YsLbJpU0TgK9,False,84,161123,2013,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
119,19,Little Talks,['Of Monsters and Men'],4dwdTW1Lfiq0cM8nBAqIIz,2ihCaVdNZmnHZWt0fvAM7B,False,76,266600,2013,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']"
120,20,We Can't Stop,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,2y4lAQpi5VTNLu2ldeTdUH,False,77,231240,2013,['pop']
121,21,Unconditionally,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,009ImBOrIUlWgla8U05RAC,False,75,228878,2013,"['dance pop', 'pop']"
122,22,3005,['Childish Gambino'],73sIBHcqh3Z3NyqHKZ7FOL,5cc9Zbfp9u10sfJeKZ3h16,True,75,234215,2013,"['atl hip hop', 'hip hop', 'pop', 'rap']"
123,23,Treasure,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,55h7vJchibLdUkxdlX3fK7,True,77,178560,2013,"['dance pop', 'pop']"
124,24,Still into You,['Paramore'],74XFHRwlV6OrjEM0A2NCMF,1yjY7rpaAQvKwpdUliHx0d,False,75,216013,2013,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
125,25,Mirrors,['Justin Timberlake'],31TPClRtHm23RisEBtV3X7,4rHZZAmHpZrA3iH5zx8frV,False,75,484146,2013,"['dance pop', 'pop']"
126,26,The Monster,"['Eminem', 'Rihanna']",7dGJo4pcD2V6oG8kP0tJRR,48RrDBpOSSl1aLVCalGl5C,True,74,250188,2013,"['detroit hip hop', 'hip hop', 'rap']"
127,27,Scream & Shout,"['will.i.am', 'Britney Spears']",085pc2PYOi8bGKj0PNjekA,2iJuuzV8P9Yz0VSurttIV5,True,74,283400,2013,"['dance pop', 'pop', 'pop rap']"
128,28,Heart Attack,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,1V6gIisPpYqgFeWbMLI0bA,False,74,210840,2013,"['dance pop', 'pop', 'post-teen pop']"
129,29,Feel This Moment (feat. Christina Aguilera),"['Pitbull', 'Christina Aguilera']",0TnOYISbd1XYRBk9myaseg,0Hf4aIJpsN4Os2f0y0VqWl,False,74,229506,2013,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
130,30,I Knew You Were Trouble.,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,6FB3v4YcR57y4tXFcdxI1E,False,74,219720,2013,['pop']
131,31,Power Trip (feat. Miguel),"['J. Cole', 'Miguel']",6l3HvQ5sa6mXTsMTB19rO5,2uwnP6tZVVmTovzX5ELooy,True,74,241160,2013,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
132,32,Try,['P!nk'],1KCSPY1glIKqW2TotWuXOR,1jF7IL57ayN4Ity3jQqGu0,False,74,247906,2013,"['dance pop', 'pop']"
133,33,Team,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,3G6hD9B2ZHOsgf4WfNu7X1,False,73,193058,2013,"['art pop', 'metropopolis', 'nz pop', 'pop']"
134,34,Best Song Ever,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,5T7ZFtCcOgkpjxcuaeZbw0,False,73,200106,2013,"['boy band', 'pop', 'post-teen pop', 'talent show']"
135,35,Let Her Go,['Passenger'],0gadJ2b9A4SKsB1RFkBb66,1KxwZYyzWNyZSRyErj2ojT,False,73,252733,2013,"['folk-pop', 'neo mellow']"
136,36,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",13ubrt8QOOCPljQ2FL1Kca,4X5f3vT8MRuXF68pfjNte5,True,72,233786,2013,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
137,37,Clarity,"['Zedd', 'Foxes']",2qxJFvFYMEDqd7ui6kSAcq,60wwxj6Dd9NJlirf84wr2c,False,72,271426,2013,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']"
138,38,Pompeii,['Bastille'],7EQ0qTo7fWT7DPxmxtSYEc,4Ub8UsjWuewQrPhuepfVpd,False,72,214147,2013,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
139,39,Demons,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,3LlAyCYU26dvFZBDUIMb7a,False,71,175200,2013,"['modern rock', 'rock']"
140,40,Sail,['AWOLNATION'],4njdEjTnLfcGImKZu1iSrz,7ueP5u2qkdZbIPN2YA6LR0,False,71,259093,2013,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']"
141,41,Beauty And A Beat,"['Justin Bieber', 'Nicki Minaj']",1uNFoZAHBGtllmzznpCI3s,190jyVPHYjAqEaOGmMzdyk,False,71,227986,2013,"['canadian pop', 'pop']"
142,42,Ho Hey,['The Lumineers'],16oZKvXb6WkQlVAjwo2Wbg,0W4Kpfp1w2xkY3PrV714B7,False,71,163133,2013,"['folk-pop', 'pop', 'stomp and holler']"
143,43,Black Skinhead,['Kanye West'],5K4W6rqBFWDnAN6FQUkS6x,722tgOgdIbNe3BEyLnejw4,True,71,188013,2013,"['chicago rap', 'rap']"
144,44,My Songs Know What You Did In The Dark (Light Em Up),['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,2E43WFS4rRc09za2r2GmZl,False,70,186826,2013,"['emo', 'modern rock']"
145,45,Roar,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,6F5c58TMEs1byxUstkzVeM,False,70,223546,2013,"['dance pop', 'pop']"
146,46,Ain't It Fun,['Paramore'],74XFHRwlV6OrjEM0A2NCMF,1j8z4TTjJ1YOdoFEDwJTQa,False,69,296520,2013,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
147,47,Sweet Nothing (feat. Florence Welch),"['Calvin Harris', 'Florence Welch']",7CajNmpbOovFoOoasH2HaY,24LS4lQShWyixJ0ZrJXfJ5,False,69,212560,2013,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
148,48,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"['Lana Del Rey', 'Cedric Gervais']",00FQb4jTyendYWaN8pK0wa,6PUIzlqotEmPuBfjbwYWOB,False,69,214912,2013,"['art pop', 'pop']"
149,49,"Hold On, We're Going Home","['Drake', 'Majid Jordan']",3TVXtAsR1Inumwj472S9r4,2aSC2xhRxOLiiZZVjhbylH,False,69,227880,2013,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
150,50,Home,['Phillip Phillips'],6p5JxpTc7USNnBnLzctyd4,1EAgPzRbK9YmdOESSMUm6P,False,68,210173,2013,"['folk-pop', 'neo mellow', 'pop rock', 'post-teen pop']"
151,51,Stay,"['Rihanna', 'Mikky Ekko']",5pKCCKE2ajJHZ9KAiaK11H,789CxjEOtO76BVD1A9yJQH,False,68,240706,2013,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
