,id,name,artists,artistid,explicit,popularity,durationms,year,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,dancepop,edm,pop,poprap,rap,arianagrande,badbunny,billieeilish,brunomars,calvinharris,cardib,chrisbrown,drake,dualipa,edsheeran,justinbieber,kendricklamar,khalid,nickiminaj,postmalone,rihanna,selenagomez,shawnmendes,taylorswift,theweeknd
299,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,['Tame Impala'],5INjqkS1o8h1imAzPqGZBb,True,81,216320,2015,0.64,0.0115,0.74,0.00678,0.167,-4.083,0.0284,116.879,0.785,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,False,80,233720,2015,0.609,0.835,0.378,0.0,0.28,-9.828,0.438,100.418,0.515,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,3pXF1nA74528Edde4of9CC,Don't,['Bryson Tiller'],2EMAnMvWE2eb56ToJVfCWs,True,80,198293,2015,0.765,0.223,0.356,0.0,0.0963,-5.556,0.195,96.991,0.189,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,['WALK THE MOON'],6DIS6PRrLS3wbnZsf7vYic,False,79,199080,2015,0.578,0.00701,0.866,0.0,0.257,-3.804,0.0619,128.038,0.619,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,7xoUc6faLbCqZO6fQEYprd,One Last Time,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,False,79,197266,2015,0.628,0.093,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,0.104,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,['Avicii'],1vCWHaC5f2uS3yhpwWbIA6,False,79,230613,2015,0.579,0.31,0.736,0.0,0.198,-3.863,0.0527,127.999,0.613,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,False,79,213520,2015,0.705,0.113,0.769,0.0,0.105,-5.526,0.0425,107.949,0.583,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,['BØRNS'],1KP6TWI40m7p3QBTU6u2xo,False,77,218106,2015,0.611,0.00543,0.797,0.00137,0.26,-7.627,0.0533,120.041,0.518,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"['Pitbull', 'Ne-Yo']",0TnOYISbd1XYRBk9myaseg,True,77,229360,2015,0.721,0.0921,0.802,0.0,0.694,-5.797,0.0583,124.022,0.724,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,04aAxqtGp5pv12UXAg4pkq,Centuries,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,77,228360,2015,0.393,0.00359,0.858,0.0,0.102,-2.868,0.0729,176.042,0.56,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,['KALEO'],7jdFEYD2LTYjfwxOdlVjmc,False,77,213706,2015,0.489,0.579,0.505,0.000333,0.104,-8.022,0.117,163.255,0.337,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,09CtPGIpYB4BrO8qb1RGsF,Sorry,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,False,78,200786,2015,0.654,0.0797,0.76,0.0,0.299,-3.669,0.045,99.945,0.41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311,2TeLIzFBe3hxkPR5FIQZut,Like I Can,['Sam Smith'],2wY79sveU1sp5g7SokKOiI,False,77,167065,2015,0.656,0.343,0.627,2.17e-05,0.124,-6.627,0.0379,99.933,0.481,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,False,76,192120,2015,0.73,0.109,0.703,0.0,0.0657,-5.672,0.0369,138.113,0.595,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",7CajNmpbOovFoOoasH2HaY,False,76,227266,2015,0.646,0.213,0.823,0.0,0.322,-4.123,0.0394,128.035,0.418,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),"['Meghan Trainor', 'John Legend']",6JL8zeS1NmiOftqZTRgdTz,False,75,225053,2015,0.63,0.4,0.53,0.0,0.177,-7.259,0.0434,108.038,0.417,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,True,75,214739,2015,0.583,0.00425,0.61,0.000105,0.14,-5.639,0.0382,114.06,0.336,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),"['R. City', 'Adam Levine']",4TH4BHy0LdBi3dpBW4P2UX,False,75,227480,2015,0.509,0.304,0.671,0.0,0.0452,-5.709,0.0678,118.413,0.55,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,['Drake'],3TVXtAsR1Inumwj472S9r4,False,74,267066,2015,0.891,0.00258,0.628,0.00019,0.0504,-7.863,0.0551,134.966,0.552,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,1rIKgCH4H52lrvDcz50hS8,Lush Life,['Zara Larsson'],1Xylc3o4UrD53lo9CvFvVg,False,74,201122,2015,0.694,0.132,0.712,0.0,0.211,-3.923,0.046,98.023,0.799,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,"['Rihanna', 'Kanye West', 'Paul McCartney']",5pKCCKE2ajJHZ9KAiaK11H,False,74,188238,2015,0.582,0.875,0.272,0.0,0.13,-5.662,0.0501,205.846,0.354,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,['Hozier'],2FXC3k01G6Gw61bmprjgqS,False,74,241693,2015,0.566,0.634,0.664,0.0,0.116,-5.303,0.0464,128.945,0.437,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3NLnwwAQbbFKcEcV8hDItk,Perfect,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,False,75,230333,2015,0.647,0.0598,0.823,0.0,0.119,-5.231,0.0762,99.933,0.396,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,37f4ITSlgPX81ad2EvmVQr,Fight Song,['Rachel Platten'],3QLIkT4rD2FMusaqmkepbq,False,74,204013,2015,0.564,0.0549,0.714,0.0,0.155,-4.987,0.129,175.924,0.33,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),"['Rob $tone', 'J. Davi$', 'J Spooks']",2hWs22BmQkK4czFtDLnar2,True,74,177184,2015,0.886,0.0312,0.427,0.00099,0.0906,-10.028,0.145,108.034,0.23,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,"['Calvin Harris', 'Disciples']",7CajNmpbOovFoOoasH2HaY,False,73,212640,2015,0.738,0.0392,0.868,0.00169,0.388,-4.373,0.0731,122.003,0.336,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),"['Robin Schulz', 'Francesco Yates']",3t5xRXzsuZmMDkQzgOX35S,False,73,219043,2015,0.636,0.0185,0.815,0.0,0.163,-5.098,0.0581,123.063,0.636,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0fYVliAYKHuPmECRs1pbRf,Renegades,['X Ambassadors'],3NPpFNZtSTHheNBaWC82rB,False,73,195200,2015,0.526,0.0144,0.862,0.0597,0.229,-6.003,0.0905,90.052,0.528,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,5jsw9uXEGuKyJzs0boZ1bT,Stitches,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,False,73,206880,2015,0.752,0.0151,0.754,0.0,0.0486,-6.684,0.0615,149.789,0.755,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328,1I8tHoNBFTuoJAlh4hfVVE,Firestone,"['Kygo', 'Conrad Sewell']",23fqKkggKUBHNkbKtXEls4,False,73,271640,2015,0.704,0.393,0.634,3.17e-05,0.0952,-7.374,0.0428,113.927,0.411,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,6Knv6wdA0luoMUuuoYi2i1,My House,['Flo Rida'],0jnsk9HBra6NMjO2oANoPY,False,73,192190,2015,0.688,0.0215,0.702,0.0,0.128,-4.792,0.0499,94.006,0.74,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,25KybV9BOUlvcnv7nN3Pyo,In The Night,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,True,73,235653,2015,0.505,0.0796,0.68,0.0,0.0465,-4.993,0.0714,168.022,0.539,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,['Meghan Trainor'],6JL8zeS1NmiOftqZTRgdTz,False,72,184226,2015,0.655,0.375,0.782,0.0,0.317,-4.789,0.185,79.427,0.832,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0PJIbOdMs3bd5AT8liULMQ,oui,['Jeremih'],3KV3p5EY4AvKxOlhGHORLg,False,72,238320,2015,0.418,0.213,0.724,0.0,0.112,-3.724,0.0964,78.521,0.604,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,7GgWAITsYJaRM3r50rfh5w,When We Were Young,['Adele'],4dpARuHxo51G3z768sgnrY,False,71,290900,2015,0.376,0.303,0.595,0.0,0.095,-5.936,0.0496,144.361,0.265,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0N3W5peJUQtI4eyR6GJT5O,King Kunta,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,71,234693,2015,0.884,0.00589,0.657,0.0,0.154,-4.569,0.0977,107.059,0.489,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
335,7oGZAicScQt96OAW4AruYy,Want to Want Me,['Jason Derulo'],07YZf4WDAMNwqr4jfgOZ8y,False,71,207719,2015,0.775,0.00906,0.68,0.0,0.109,-5.508,0.0629,114.025,0.656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,"['Big Sean', 'E-40']",0c173mlxpT3dSFRgMO8XPh,True,71,284386,2015,0.824,0.0362,0.733,0.0,0.325,-5.474,0.0613,97.972,0.395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),['Galantis'],4sTQVOfp9vEMCemLw50sbu,False,71,227073,2015,0.506,0.00711,0.805,0.00193,0.0856,-4.119,0.0469,126.008,0.383,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,6rmXhRIemCTPyMYZRDN7Qg,Black Magic,['Little Mix'],3e7awlrlDSwF3iM0WBjGMp,False,71,211786,2015,0.776,0.0343,0.875,0.0,0.314,-5.535,0.0575,111.988,0.849,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,5masKPHeAOVNgxdLebIcK7,Stole the Show,"['Kygo', 'Parson James']",23fqKkggKUBHNkbKtXEls4,False,71,223186,2015,0.64,0.271,0.635,0.0,0.319,-7.565,0.226,100.034,0.475,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,4lIxdJw6W3Fg4vUIYCB0S5,Style,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,71,231000,2015,0.598,0.00253,0.786,0.0016,0.117,-5.572,0.0383,95.019,0.456,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),"['Fetty Wap', 'Remy Boyz']",6PXS4YHDkKvl1wkIl4V8DL,True,71,196693,2015,0.618,0.00256,0.717,0.0,0.625,-5.738,0.318,190.05,0.603,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",1HxJeLhIuegM3KgvPn8sTa,False,71,250285,2015,0.432,0.041,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,0.197,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,7lGKEWMXVWWTt3X71Bv44I,Unsteady,['X Ambassadors'],3NPpFNZtSTHheNBaWC82rB,False,70,193546,2015,0.389,0.178,0.665,0.000732,0.116,-6.169,0.0644,117.055,0.199,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),['Adele'],4dpARuHxo51G3z768sgnrY,False,70,223078,2015,0.688,0.0355,0.533,3.48e-06,0.172,-8.363,0.0865,164.069,0.567,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),"['Fifth Harmony', 'Kid Ink']",1l8Fu6IkuTP0U5QetQJ5Xt,False,70,224573,2015,0.884,0.063,0.765,7.04e-06,0.118,-3.865,0.0882,99.987,0.594,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,6hmhG1b4LEyNuashVvuIAo,Never Forget You,"['Zara Larsson', 'MNEK']",1Xylc3o4UrD53lo9CvFvVg,False,70,213427,2015,0.583,0.00312,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,0.276,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,69,220440,2015,0.554,0.0702,0.666,0.00593,0.106,-7.414,0.0747,140.056,0.472,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,1wHZx0LgzFHyeIZkUydNXq,Antidote,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,True,69,262693,2015,0.713,0.00767,0.526,0.000148,0.124,-5.046,0.032,131.05,0.131,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,['Thomas Rhett'],6x2LnllRG5uGarZMsD4iO8,False,69,227426,2015,0.595,0.418,0.389,1.39e-06,0.116,-9.245,0.0349,166.052,0.4,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,['Elle King'],3bhu7P5PfngueRHiB9hjcx,False,69,202173,2015,0.612,0.0183,0.921,0.0,0.0576,-2.882,0.085,139.988,0.446,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,['Fetty Wap'],6PXS4YHDkKvl1wkIl4V8DL,True,70,222093,2015,0.746,0.0244,0.873,0.0,0.354,-3.803,0.128,148.075,0.817,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,62PaSfnXSMyLshYJrlTuL3,Hello,['Adele'],4dpARuHxo51G3z768sgnrY,False,70,295502,2015,0.578,0.33,0.43,0.0,0.0854,-6.134,0.0305,78.991,0.288,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,['Rihanna'],5pKCCKE2ajJHZ9KAiaK11H,True,69,219305,2015,0.781,0.0509,0.728,1.94e-06,0.257,-4.981,0.0621,102.99,0.395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"['Felix Jaehn', 'Jasmine Thompson']",4bL2B6hmLlMWnUEZnorEtG,False,69,186146,2015,0.778,0.672,0.566,0.000197,0.0698,-6.959,0.0311,117.971,0.479,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,['Meghan Trainor'],6JL8zeS1NmiOftqZTRgdTz,False,69,182666,2015,0.775,0.0506,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,0.95,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0k6DnZMLoEUH8NGD5zh2SE,Ayo,"['Chris Brown', 'Tyga']",7bXgB6jMjp9ATFy66eO08Z,True,68,225226,2015,0.823,0.0399,0.563,0.0,0.0851,-5.095,0.0443,98.031,0.682,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,"['Pia Mia', 'Chris Brown', 'Tyga']",1BhWF9W2PngtPSyobKg0rP,True,68,207746,2015,0.712,0.0266,0.564,0.0,0.0874,-6.527,0.047,95.95,0.411,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
358,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,"['Taylor Swift', 'Kendrick Lamar']",06HL4z0CvFAxyc27GXpf02,False,68,200106,2015,0.654,0.0294,0.655,0.0,0.139,-7.388,0.106,170.16,0.221,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
359,1VyiUi0mRnSKgtHa5dBoUd,Spirits,['The Strumbellas'],6ujr1NkqbZpYOhquczUUfl,False,68,203653,2015,0.556,0.17,0.657,0.0,0.113,-6.075,0.0265,80.529,0.79,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,4scpF6J5uMBvoh6sFB7EL1,No Type,['Rae Sremmurd'],7iZtZyCzp3LItcw1wtPI3D,True,68,200080,2015,0.891,0.0158,0.486,3.78e-06,0.0925,-7.803,0.159,125.01,0.239,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,27GmP9AWRs744SzKcpJsTZ,Jumpman,"['Drake', 'Future']",3TVXtAsR1Inumwj472S9r4,True,68,205879,2015,0.852,0.0559,0.553,0.0,0.332,-7.286,0.187,142.079,0.656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",['Andy Grammer'],2oX42qP5ineK3hrhBECLmj,False,68,199263,2015,0.752,0.0324,0.775,0.0,0.351,-7.289,0.0546,122.014,0.595,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,['Selena Gomez'],0C8ZW7ezQVs4URX5aX7Kqx,False,67,227373,2015,0.616,0.053,0.789,0.0,0.142,-4.874,0.0377,83.066,0.621,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
364,7g3htkaLz4ETFn0cifwM3y,High By The Beach,['Lana Del Rey'],00FQb4jTyendYWaN8pK0wa,True,67,257573,2015,0.536,0.244,0.486,0.00788,0.12,-11.067,0.0346,131.988,0.0968,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),"['Snakehips', 'Tinashe', 'Chance the Rapper']",2FwJwEswyIUAljqgjNSHgP,True,67,229746,2015,0.681,0.12,0.521,8.41e-05,0.108,-5.849,0.141,94.997,0.181,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2hHLbkatPwOOmrNxTiD41L,I Really Like You,['Carly Rae Jepsen'],6sFIWsNpZYqfjUpaCgueju,False,67,204763,2015,0.62,0.00564,0.805,9.15e-05,0.285,-5.538,0.0417,122.062,0.586,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,['Joel Adams'],36jaGQtMj5UWD0eO1fCVdD,False,66,210580,2015,0.513,0.0118,0.768,1.94e-05,0.294,-4.868,0.0587,84.264,0.235,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,36phXHOKx8rO7CMp2vNX4x,Love Myself,['Hailee Steinfeld'],5p7f24Rk5HkUZsaS3BLG5F,False,66,218773,2015,0.617,0.0026,0.759,0.0,0.419,-6.785,0.0678,122.924,0.324,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,13HVjjWUZFaWilh2QUJKsP,Let It Go,['James Bay'],4EzkuveR9pLvDVFNx6foYD,False,66,260533,2015,0.546,0.818,0.311,1.65e-05,0.107,-10.396,0.0288,147.464,0.246,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),"['Omarion', 'Chris Brown', 'Jhené Aiko']",0f5nVCcR06GX8Qikz0COtT,True,66,226580,2015,0.733,0.0697,0.676,0.0,0.208,-5.655,0.0432,97.448,0.701,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,3MOECVkNshqHYTPt5DZcdN,Five More Hours,"['Deorro', 'Chris Brown']",6VD4UEUPvtsemqD3mmTqCR,False,66,211975,2015,0.699,0.0288,0.883,0.0,0.817,-3.226,0.219,127.961,0.499,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),"['Flo Rida', 'Sage The Gemini', 'Lookas']",0jnsk9HBra6NMjO2oANoPY,False,66,190185,2015,0.657,0.000704,0.827,0.00534,0.065,-4.036,0.0734,145.889,0.69,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,5zUQZjVB6bfewBXWqsP9PY,Here,['Alessia Cara'],2wUjUUtkb5lvLKcGKsKqsR,False,66,199453,2015,0.376,0.0785,0.821,0.0,0.0823,-3.974,0.104,120.462,0.331,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,02M6vucOvmRfMxTXDUwRXu,7/11,['Beyoncé'],6vWDO969PvNqNYHIOW5v0m,False,66,213506,2015,0.747,0.0128,0.705,0.0,0.126,-5.137,0.126,136.024,0.56,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,['Petit Biscuit'],6gK1Uct5FEdaUWRWpU4Cl2,False,66,237792,2015,0.783,0.729,0.467,0.809,0.109,-9.474,0.0503,90.838,0.236,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,['Adele'],4dpARuHxo51G3z768sgnrY,False,65,240439,2015,0.59,0.0142,0.833,5.4e-06,0.105,-6.503,0.0615,94.963,0.538,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
